,iso_code,location,region,date,week,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_100k
7327,IRL,Ireland,Europe,1/7/2020,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7328,IRL,Ireland,Europe,1/8/2020,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7329,IRL,Ireland,Europe,1/9/2020,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7330,IRL,Ireland,Europe,1/10/2020,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7331,IRL,Ireland,Europe,1/11/2020,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7332,IRL,Ireland,Europe,1/12/2020,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7333,IRL,Ireland,Europe,1/13/2020,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7334,IRL,Ireland,Europe,1/14/2020,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7335,IRL,Ireland,Europe,1/15/2020,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7336,IRL,Ireland,Europe,1/16/2020,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7337,IRL,Ireland,Europe,1/17/2020,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7338,IRL,Ireland,Europe,1/18/2020,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7339,IRL,Ireland,Europe,1/19/2020,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7340,IRL,Ireland,Europe,1/20/2020,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7341,IRL,Ireland,Europe,1/21/2020,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7342,IRL,Ireland,Europe,1/22/2020,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7343,IRL,Ireland,Europe,1/23/2020,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7344,IRL,Ireland,Europe,1/24/2020,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7345,IRL,Ireland,Europe,1/25/2020,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7346,IRL,Ireland,Europe,1/26/2020,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7347,IRL,Ireland,Europe,1/27/2020,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7348,IRL,Ireland,Europe,1/28/2020,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7349,IRL,Ireland,Europe,1/29/2020,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7350,IRL,Ireland,Europe,1/30/2020,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7351,IRL,Ireland,Europe,1/31/2020,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7352,IRL,Ireland,Europe,2/1/2020,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7353,IRL,Ireland,Europe,2/2/2020,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7354,IRL,Ireland,Europe,2/3/2020,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7355,IRL,Ireland,Europe,2/4/2020,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7356,IRL,Ireland,Europe,2/5/2020,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7357,IRL,Ireland,Europe,2/6/2020,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7358,IRL,Ireland,Europe,2/7/2020,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7359,IRL,Ireland,Europe,2/8/2020,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7360,IRL,Ireland,Europe,2/9/2020,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7361,IRL,Ireland,Europe,2/10/2020,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7362,IRL,Ireland,Europe,2/11/2020,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7363,IRL,Ireland,Europe,2/12/2020,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7364,IRL,Ireland,Europe,2/13/2020,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7365,IRL,Ireland,Europe,2/14/2020,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7366,IRL,Ireland,Europe,2/15/2020,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7367,IRL,Ireland,Europe,2/16/2020,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7368,IRL,Ireland,Europe,2/17/2020,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7369,IRL,Ireland,Europe,2/18/2020,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7370,IRL,Ireland,Europe,2/19/2020,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7371,IRL,Ireland,Europe,2/20/2020,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7372,IRL,Ireland,Europe,2/21/2020,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7373,IRL,Ireland,Europe,2/22/2020,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7374,IRL,Ireland,Europe,2/23/2020,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7375,IRL,Ireland,Europe,2/24/2020,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7376,IRL,Ireland,Europe,2/25/2020,9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7377,IRL,Ireland,Europe,2/26/2020,9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7378,IRL,Ireland,Europe,2/27/2020,9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7379,IRL,Ireland,Europe,2/28/2020,9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7380,IRL,Ireland,Europe,2/29/2020,9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7381,IRL,Ireland,Europe,3/1/2020,9,1,1,0,0,0.203,0.203,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7382,IRL,Ireland,Europe,3/2/2020,9,1,0,0,0,0.203,0,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7383,IRL,Ireland,Europe,3/4/2020,10,2,1,0,0,0.405,0.203,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7384,IRL,Ireland,Europe,3/5/2020,10,6,4,0,0,1.215,0.81,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7385,IRL,Ireland,Europe,3/6/2020,10,13,7,0,0,2.633,1.418,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7386,IRL,Ireland,Europe,3/7/2020,10,18,5,0,0,3.645,1.013,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7387,IRL,Ireland,Europe,3/8/2020,10,19,1,0,0,3.848,0.203,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7388,IRL,Ireland,Europe,3/9/2020,10,21,2,0,0,4.253,0.405,0,0,1784,NA,0.361,NA,units unclear,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7389,IRL,Ireland,Europe,3/11/2020,11,35,14,0,0,7.088,2.835,0,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7390,IRL,Ireland,Europe,3/12/2020,11,43,8,1,1,8.708,1.62,0.203,0.203,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7391,IRL,Ireland,Europe,3/13/2020,11,70,27,1,0,14.176,5.468,0.203,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7392,IRL,Ireland,Europe,3/14/2020,11,91,21,1,0,18.429,4.253,0.203,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7393,IRL,Ireland,Europe,3/15/2020,11,129,38,2,1,26.125,7.696,0.405,0.203,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7394,IRL,Ireland,Europe,3/16/2020,11,169,40,2,0,34.226,8.101,0.405,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7395,IRL,Ireland,Europe,3/17/2020,12,223,54,2,0,45.162,10.936,0.405,0,6636,NA,1.344,NA,units unclear,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7396,IRL,Ireland,Europe,3/18/2020,12,292,69,2,0,59.136,13.974,0.405,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7397,IRL,Ireland,Europe,3/19/2020,12,366,74,2,0,74.122,14.986,0.405,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7398,IRL,Ireland,Europe,3/20/2020,12,557,191,3,1,112.803,38.681,0.608,0.203,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7399,IRL,Ireland,Europe,3/21/2020,12,683,126,3,0,138.321,25.517,0.608,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7400,IRL,Ireland,Europe,3/22/2020,12,785,102,3,0,158.978,20.657,0.608,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7401,IRL,Ireland,Europe,3/23/2020,12,906,121,4,1,183.483,24.505,0.81,0.203,17992,NA,3.644,NA,units unclear,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7402,IRL,Ireland,Europe,3/24/2020,13,1125,219,6,2,227.834,44.352,1.215,0.405,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7403,IRL,Ireland,Europe,3/25/2020,13,1329,204,7,1,269.148,41.314,1.418,0.203,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7404,IRL,Ireland,Europe,3/26/2020,13,1564,235,9,2,316.741,47.592,1.823,0.405,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7405,IRL,Ireland,Europe,3/27/2020,13,1819,255,19,10,368.383,51.642,3.848,2.025,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7406,IRL,Ireland,Europe,3/28/2020,13,2121,302,22,3,429.544,61.161,4.455,0.608,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7407,IRL,Ireland,Europe,3/29/2020,13,2415,294,36,14,489.085,59.541,7.291,2.835,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7408,IRL,Ireland,Europe,3/30/2020,13,2615,200,46,10,529.589,40.504,9.316,2.025,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7409,IRL,Ireland,Europe,3/31/2020,14,2910,295,54,8,589.332,59.743,10.936,1.62,30213,NA,6.119,NA,units unclear,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7410,IRL,Ireland,Europe,4/1/2020,14,3235,325,71,17,655.151,65.819,14.379,3.443,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7411,IRL,Ireland,Europe,4/2/2020,14,3447,212,85,14,698.085,42.934,17.214,2.835,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7412,IRL,Ireland,Europe,4/3/2020,14,3849,402,98,13,779.498,81.413,19.847,2.633,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7413,IRL,Ireland,Europe,4/4/2020,14,4273,424,120,22,865.366,85.868,24.302,4.455,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7414,IRL,Ireland,Europe,4/5/2020,14,4604,331,137,17,932.4,67.034,27.745,3.443,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7415,IRL,Ireland,Europe,4/6/2020,14,5111,507,158,21,1035.077,102.677,31.998,4.253,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7416,IRL,Ireland,Europe,4/7/2020,15,5364,253,174,16,1086.315,51.237,35.238,3.24,42484,NA,8.604,NA,units unclear,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7417,IRL,Ireland,Europe,4/8/2020,15,5709,345,210,36,1156.184,69.869,42.529,7.291,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7418,IRL,Ireland,Europe,4/9/2020,15,6224,515,235,25,1260.481,104.298,47.592,5.063,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7419,IRL,Ireland,Europe,4/10/2020,15,7393,1169,263,28,1497.227,236.745,53.263,5.671,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7420,IRL,Ireland,Europe,4/11/2020,15,8089,696,287,24,1638.18,140.954,58.123,4.86,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7421,IRL,Ireland,Europe,4/12/2020,15,8928,839,320,33,1808.094,169.914,64.806,6.683,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7422,IRL,Ireland,Europe,4/13/2020,15,9655,727,334,14,1955.326,147.232,67.642,2.835,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7423,IRL,Ireland,Europe,4/14/2020,16,10647,992,365,31,2156.225,200.899,73.92,6.278,90646,NA,18.358,NA,units unclear,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7424,IRL,Ireland,Europe,4/15/2020,16,11479,832,406,41,2324.721,168.496,82.223,8.303,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7425,IRL,Ireland,Europe,4/16/2020,16,12547,1068,444,38,2541.012,216.291,89.919,7.696,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7426,IRL,Ireland,Europe,4/17/2020,16,13271,724,486,42,2687.636,146.624,98.424,8.506,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7427,IRL,Ireland,Europe,4/18/2020,16,13980,709,530,44,2831.223,143.586,107.335,8.911,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7428,IRL,Ireland,Europe,4/19/2020,16,14758,778,571,41,2988.783,157.56,115.639,8.303,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7429,IRL,Ireland,Europe,4/20/2020,16,15251,493,610,39,3088.625,99.842,123.537,7.898,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7430,IRL,Ireland,Europe,4/21/2020,17,15652,401,687,77,3169.835,81.21,139.131,15.594,111584,NA,22.598,NA,units unclear,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7431,IRL,Ireland,Europe,4/22/2020,17,16040,388,730,43,3248.413,78.578,147.839,8.708,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7432,IRL,Ireland,Europe,4/23/2020,17,16671,631,769,39,3376.203,127.79,155.737,7.898,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7433,IRL,Ireland,Europe,4/24/2020,17,17607,936,794,25,3565.761,189.558,160.8,5.063,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7434,IRL,Ireland,Europe,4/25/2020,17,18184,577,829,35,3682.615,116.854,167.889,7.088,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7435,IRL,Ireland,Europe,4/26/2020,17,18561,377,1063,234,3758.965,76.35,215.278,47.39,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7436,IRL,Ireland,Europe,4/27/2020,17,19262,701,1087,24,3900.931,141.966,220.139,4.86,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7437,IRL,Ireland,Europe,4/28/2020,18,19648,386,1102,15,3979.103,78.173,223.176,3.038,153054,NA,30.996,NA,units unclear,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7438,IRL,Ireland,Europe,4/29/2020,18,19877,229,1159,57,4025.48,46.377,234.72,11.544,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7439,IRL,Ireland,Europe,4/30/2020,18,20253,376,1190,31,4101.628,76.147,240.998,6.278,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7440,IRL,Ireland,Europe,5/1/2020,18,20612,359,1232,42,4174.332,72.705,249.504,8.506,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7441,IRL,Ireland,Europe,5/2/2020,18,20833,221,1265,33,4219.089,44.757,256.187,6.683,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7442,IRL,Ireland,Europe,5/3/2020,18,21176,343,1265,0,4288.553,69.464,256.187,0,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7443,IRL,Ireland,Europe,5/4/2020,18,21506,330,1303,38,4355.384,66.831,263.883,7.696,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7444,IRL,Ireland,Europe,5/5/2020,19,21722,216,1319,16,4399.129,43.744,267.123,3.24,214761,NA,43.493,NA,units unclear,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7445,IRL,Ireland,Europe,5/6/2020,19,21983,261,1339,20,4451.986,52.858,271.174,4.05,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7446,IRL,Ireland,Europe,5/7/2020,19,22248,265,1375,36,4505.654,53.668,278.464,7.291,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7447,IRL,Ireland,Europe,5/8/2020,19,22385,137,1403,28,4533.399,27.745,284.135,5.671,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7448,IRL,Ireland,Europe,5/9/2020,19,22541,156,1429,26,4564.992,31.593,289.4,5.266,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7449,IRL,Ireland,Europe,5/10/2020,19,22760,219,1446,17,4609.344,44.352,292.843,3.443,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7450,IRL,Ireland,Europe,5/11/2020,19,22996,236,1458,12,4657.139,47.795,295.273,2.43,NA,NA,NA,NA,,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7451,IRL,Ireland,Europe,5/12/2020,20,23135,139,1467,9,4685.289,28.15,297.096,1.823,258808,NA,52.414,NA,units unclear,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96
7452,IRN,Iran,Middle East,12/31/2019,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,NA,1.5
